[2025-05-05 00:00:24.056] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746383424056
[2025-05-05 01:40:28.053] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389428053
[2025-05-05 01:40:28.157] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389428157
[2025-05-05 01:40:28.172] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389428172
[2025-05-05 01:40:28.271] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389428271
[2025-05-05 01:40:28.386] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389428386
[2025-05-05 01:40:28.486] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389428486
[2025-05-05 01:40:28.603] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389428603
[2025-05-05 01:40:28.684] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389428684
[2025-05-05 01:40:28.703] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389428703
[2025-05-05 01:40:28.820] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389428820
[2025-05-05 01:40:28.933] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389428933
[2025-05-05 01:40:29.037] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389429037
[2025-05-05 01:40:29.148] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389429148
[2025-05-05 01:40:29.180] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389429180
[2025-05-05 01:40:29.254] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389429254
[2025-05-05 01:40:29.368] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389429368
[2025-05-05 01:40:29.470] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389429470
[2025-05-05 01:40:29.588] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389429588
[2025-05-05 01:40:29.680] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389429680
[2025-05-05 01:40:29.686] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389429686
[2025-05-05 01:40:29.804] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389429804
[2025-05-05 01:40:29.912] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389429912
[2025-05-05 01:40:30.019] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389430019
[2025-05-05 01:40:30.130] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389430130
[2025-05-05 01:40:30.175] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389430175
[2025-05-05 01:40:30.236] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389430236
[2025-05-05 01:40:30.347] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389430347
[2025-05-05 01:40:30.454] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389430454
[2025-05-05 01:40:30.565] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389430565
[2025-05-05 01:40:30.676] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389430676
[2025-05-05 01:40:30.679] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389430679
[2025-05-05 01:40:30.784] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389430784
[2025-05-05 01:40:30.892] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389430892
[2025-05-05 01:40:31.000] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431000
[2025-05-05 01:40:31.110] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431110
[2025-05-05 01:40:31.186] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431186
[2025-05-05 01:40:31.219] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431219
[2025-05-05 01:40:31.336] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431336
[2025-05-05 01:40:31.449] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431449
[2025-05-05 01:40:31.552] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431552
[2025-05-05 01:40:31.658] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431658
[2025-05-05 01:40:31.673] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431673
[2025-05-05 01:40:31.769] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431769
[2025-05-05 01:40:31.878] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431878
[2025-05-05 01:40:31.988] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389431988
[2025-05-05 01:40:32.101] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389432101
[2025-05-05 01:40:32.178] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389432178
[2025-05-05 01:40:32.204] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389432204
[2025-05-05 01:40:32.321] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389432321
[2025-05-05 01:40:32.428] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389432428
[2025-05-05 01:40:32.536] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389432536
[2025-05-05 01:40:32.709] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389432709
[2025-05-05 01:40:32.709] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389432709
[2025-05-05 01:44:05.408] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389645408
[2025-05-05 01:44:05.523] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389645522
[2025-05-05 01:44:05.627] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389645627
[2025-05-05 01:44:05.690] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389645690
[2025-05-05 01:44:05.736] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389645736
[2025-05-05 01:44:05.844] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389645844
[2025-05-05 01:44:05.956] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389645956
[2025-05-05 01:44:06.068] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389646068
[2025-05-05 01:44:06.175] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389646175
[2025-05-05 01:44:06.191] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389646191
[2025-05-05 01:44:06.287] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389646287
[2025-05-05 01:44:06.392] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389646392
[2025-05-05 01:44:06.505] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389646505
[2025-05-05 01:44:06.611] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389646611
[2025-05-05 01:44:06.690] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389646690
[2025-05-05 01:44:06.723] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389646723
[2025-05-05 01:44:06.833] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389646832
[2025-05-05 01:44:06.942] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389646942
[2025-05-05 01:44:07.051] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389647051
[2025-05-05 01:44:07.157] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389647157
[2025-05-05 01:44:07.203] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389647203
[2025-05-05 01:44:07.267] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389647267
[2025-05-05 01:44:07.379] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389647379
[2025-05-05 01:44:07.485] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389647485
[2025-05-05 01:44:07.595] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389647595
[2025-05-05 01:44:07.704] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389647704
[2025-05-05 01:44:07.707] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389647707
[2025-05-05 01:44:07.816] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389647816
[2025-05-05 01:44:07.923] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389647923
[2025-05-05 01:44:08.036] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389648036
[2025-05-05 01:44:08.140] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389648140
[2025-05-05 01:44:08.207] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389648207
[2025-05-05 01:44:08.251] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389648251
[2025-05-05 01:44:08.359] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389648359
[2025-05-05 01:44:08.469] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389648469
[2025-05-05 01:44:08.579] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389648579
[2025-05-05 01:44:08.688] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389648688
[2025-05-05 01:44:08.704] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389648704
[2025-05-05 01:44:08.799] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389648799
[2025-05-05 01:44:08.907] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389648907
[2025-05-05 01:44:09.019] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389649019
[2025-05-05 01:44:09.124] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389649124
[2025-05-05 01:44:09.203] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389649203
[2025-05-05 01:44:09.234] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389649234
[2025-05-05 01:44:09.348] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389649348
[2025-05-05 01:44:09.453] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389649453
[2025-05-05 01:44:09.562] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389649562
[2025-05-05 01:44:09.672] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389649672
[2025-05-05 01:44:09.703] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389649703
[2025-05-05 01:44:09.782] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389649782
[2025-05-05 01:44:09.891] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389649891
[2025-05-05 01:44:10.001] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650001
[2025-05-05 01:44:10.114] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650114
[2025-05-05 01:44:10.207] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650207
[2025-05-05 01:44:10.222] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650222
[2025-05-05 01:44:10.331] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650331
[2025-05-05 01:44:10.440] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650440
[2025-05-05 01:44:10.547] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650547
[2025-05-05 01:44:10.657] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650656
[2025-05-05 01:44:10.702] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650702
[2025-05-05 01:44:10.771] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650771
[2025-05-05 01:44:10.881] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650880
[2025-05-05 01:44:10.991] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389650991
[2025-05-05 01:44:11.101] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389651101
[2025-05-05 01:44:11.203] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389651203
[2025-05-05 01:44:11.207] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389651207
[2025-05-05 01:44:11.315] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389651315
[2025-05-05 01:44:11.423] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389651423
[2025-05-05 01:44:11.538] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389651538
[2025-05-05 01:44:11.640] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389651640
[2025-05-05 01:44:11.706] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389651706
[2025-05-05 01:44:11.774] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389651774
[2025-05-05 01:44:11.859] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389651859
[2025-05-05 01:44:11.971] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389651971
[2025-05-05 01:44:12.081] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389652081
[2025-05-05 01:44:12.190] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389652190
[2025-05-05 01:44:12.207] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389652207
[2025-05-05 01:44:12.303] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389652303
[2025-05-05 01:44:12.406] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389652406
[2025-05-05 01:44:12.514] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389652514
[2025-05-05 01:44:12.627] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389652627
[2025-05-05 01:44:12.706] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389652706
[2025-05-05 01:44:12.738] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389652738
[2025-05-05 01:44:12.848] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389652848
[2025-05-05 01:44:12.955] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389652955
[2025-05-05 01:44:13.064] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389653064
[2025-05-05 01:44:13.171] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389653171
[2025-05-05 01:44:13.219] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389653219
[2025-05-05 01:44:13.282] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389653282
[2025-05-05 01:44:13.390] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389653390
[2025-05-05 01:44:13.503] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389653503
[2025-05-05 01:44:13.610] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389653610
[2025-05-05 01:44:13.720] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389653720
[2025-05-05 01:44:13.725] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389653725
[2025-05-05 01:44:13.832] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389653832
[2025-05-05 01:44:13.940] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389653940
[2025-05-05 01:44:14.052] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389654052
[2025-05-05 01:44:14.156] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389654156
[2025-05-05 01:44:14.223] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389654223
[2025-05-05 01:44:14.268] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389654268
[2025-05-05 01:44:14.377] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389654377
[2025-05-05 01:44:14.483] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389654483
[2025-05-05 01:44:14.594] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389654594
[2025-05-05 01:44:14.707] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389654707
[2025-05-05 01:44:14.723] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389654723
[2025-05-05 01:44:14.817] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389654817
[2025-05-05 01:44:14.923] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389654923
[2025-05-05 01:44:15.034] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389655034
[2025-05-05 01:44:15.140] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389655140
[2025-05-05 01:44:15.235] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389655235
[2025-05-05 01:44:15.250] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389655250
[2025-05-05 01:44:15.362] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389655362
[2025-05-05 01:44:15.473] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389655472
[2025-05-05 01:44:15.582] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389655582
[2025-05-05 01:44:15.690] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389655690
[2025-05-05 01:44:15.737] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389655737
[2025-05-05 01:44:15.800] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389655800
[2025-05-05 01:44:15.907] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389655907
[2025-05-05 01:44:16.017] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389656017
[2025-05-05 01:44:16.125] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389656125
[2025-05-05 01:44:16.236] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389656236
[2025-05-05 01:44:16.240] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389656240
[2025-05-05 01:44:16.357] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389656357
[2025-05-05 01:44:16.456] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389656456
[2025-05-05 01:44:16.570] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389656570
[2025-05-05 01:44:16.673] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389656673
[2025-05-05 01:44:16.758] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389656758
[2025-05-05 01:44:16.789] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389656789
[2025-05-05 01:44:16.890] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389656890
[2025-05-05 01:44:17.006] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389657006
[2025-05-05 01:44:17.121] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389657120
[2025-05-05 01:44:17.251] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389657251
[2025-05-05 01:44:17.331] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389657331
[2025-05-05 01:44:17.441] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389657441
[2025-05-05 01:44:17.556] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389657556
[2025-05-05 01:44:17.656] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389657656
[2025-05-05 01:44:17.757] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389657757
[2025-05-05 01:44:17.774] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389657774
[2025-05-05 01:44:17.875] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389657875
[2025-05-05 01:44:17.987] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389657987
[2025-05-05 01:44:18.100] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389658100
[2025-05-05 01:44:18.208] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389658208
[2025-05-05 01:44:18.257] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389658257
[2025-05-05 01:44:18.319] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389658319
[2025-05-05 01:44:18.424] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389658424
[2025-05-05 01:44:18.531] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389658531
[2025-05-05 01:44:18.642] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389658642
[2025-05-05 01:44:18.756] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389658756
[2025-05-05 01:44:18.761] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389658761
[2025-05-05 01:44:18.971] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389658971
[2025-05-05 01:44:19.085] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389659085
[2025-05-05 01:44:19.188] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389659188
[2025-05-05 01:44:19.264] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389659264
[2025-05-05 01:44:19.300] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389659299
[2025-05-05 01:44:19.406] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389659406
[2025-05-05 01:44:19.516] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389659516
[2025-05-05 01:44:19.625] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389659625
[2025-05-05 01:44:19.733] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389659733
[2025-05-05 01:44:19.749] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389659749
[2025-05-05 01:44:19.842] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389659842
[2025-05-05 01:44:19.956] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389659956
[2025-05-05 01:44:20.066] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389660066
[2025-05-05 01:44:20.174] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389660174
[2025-05-05 01:44:20.256] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389660256
[2025-05-05 01:44:20.290] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389660290
[2025-05-05 01:44:20.403] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389660403
[2025-05-05 01:44:20.611] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389660611
[2025-05-05 01:44:20.724] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389660724
[2025-05-05 01:44:20.749] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389660749
[2025-05-05 01:44:20.834] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389660834
[2025-05-05 01:44:20.940] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389660940
[2025-05-05 01:44:21.051] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389661051
[2025-05-05 01:44:21.160] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389661160
[2025-05-05 01:44:21.266] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389661266
[2025-05-05 01:44:21.269] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389661269
[2025-05-05 01:44:21.379] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389661379
[2025-05-05 01:44:21.490] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389661490
[2025-05-05 01:44:21.595] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389661595
[2025-05-05 01:44:21.703] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389661703
[2025-05-05 01:44:21.765] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389661765
[2025-05-05 01:44:21.812] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389661812
[2025-05-05 01:44:21.923] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389661923
[2025-05-05 01:44:22.030] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389662030
[2025-05-05 01:44:22.141] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389662141
[2025-05-05 01:44:22.256] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389662256
[2025-05-05 01:44:22.272] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389662272
[2025-05-05 01:44:22.373] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389662373
[2025-05-05 01:44:22.590] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389662590
[2025-05-05 01:44:22.773] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389662773
[2025-05-05 01:44:22.808] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389662808
[2025-05-05 01:44:22.993] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389662993
[2025-05-05 01:44:23.023] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389663023
[2025-05-05 01:44:23.136] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389663136
[2025-05-05 01:44:23.239] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389663239
[2025-05-05 01:44:23.274] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389663274
[2025-05-05 01:44:23.351] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746389663351
