[2025-05-09 11:04:39.005] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.89
[2025-05-09 21:48:52.739] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.85
[2025-05-09 21:48:52.740] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.85
[2025-05-09 21:48:53.799] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.57
[2025-05-09 21:48:53.800] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.57
[2025-05-09 21:48:54.895] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.94
[2025-05-09 21:48:54.897] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.94
[2025-05-09 21:48:55.982] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.95
[2025-05-09 21:48:55.984] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.95
[2025-05-09 21:48:57.076] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.57
[2025-05-09 21:48:57.078] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.57
[2025-05-09 21:48:58.172] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.97
[2025-05-09 21:48:58.174] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.97
[2025-05-09 21:48:59.232] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.94
[2025-05-09 21:48:59.233] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.94
[2025-05-09 21:49:00.249] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 21:49:00.253] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 21:49:01.352] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 21:49:01.355] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 21:49:02.439] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.9
[2025-05-09 21:49:02.440] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.9
[2025-05-09 21:49:03.541] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.89
[2025-05-09 21:49:03.559] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.89
[2025-05-09 21:49:04.638] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.51
[2025-05-09 21:49:04.639] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.51
[2025-05-09 21:49:05.719] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 21:49:05.721] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 21:49:06.775] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 21:49:06.778] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 21:49:07.802] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:49:07.805] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:49:08.896] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 21:49:08.896] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 21:49:09.988] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 21:49:09.991] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 21:49:11.084] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.57
[2025-05-09 21:49:11.089] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.57
[2025-05-09 21:49:12.179] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 21:49:12.186] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 21:49:13.262] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.69
[2025-05-09 21:49:13.263] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.69
[2025-05-09 21:49:14.357] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 21:49:14.358] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 21:49:15.457] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.98
[2025-05-09 21:49:15.465] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.98
[2025-05-09 21:49:16.557] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.94
[2025-05-09 21:49:16.574] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.94
[2025-05-09 21:49:17.640] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 21:49:17.641] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 21:49:18.743] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.96
[2025-05-09 21:49:18.762] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.96
[2025-05-09 21:49:19.820] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.87
[2025-05-09 21:49:19.824] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.87
[2025-05-09 21:49:20.926] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.86
[2025-05-09 21:49:20.932] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.86
[2025-05-09 21:49:22.027] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 21:49:22.028] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 21:49:23.116] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.89
[2025-05-09 21:49:23.123] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.89
[2025-05-09 21:49:24.208] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:49:24.208] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:49:25.299] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.97
[2025-05-09 21:49:25.302] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.97
[2025-05-09 21:49:26.342] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:49:26.343] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:49:27.386] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:49:27.388] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:49:28.470] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.9
[2025-05-09 21:49:28.471] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.9
[2025-05-09 21:49:29.563] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:49:29.566] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:49:30.667] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:49:30.672] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:49:31.752] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 21:49:31.756] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 21:49:32.845] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 21:49:32.852] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 21:49:33.858] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 21:49:33.860] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 21:49:34.887] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 21:49:34.888] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 21:49:35.928] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 21:49:35.929] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 21:49:37.031] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.93
[2025-05-09 21:49:37.032] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.93
[2025-05-09 21:49:38.164] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 21:49:38.166] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 21:49:39.222] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:49:39.235] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:49:40.333] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 21:49:40.335] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 21:49:41.382] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 21:49:41.387] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 21:49:42.388] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.88
[2025-05-09 21:49:42.392] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.88
[2025-05-09 21:49:43.395] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.85
[2025-05-09 21:49:43.396] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.85
[2025-05-09 21:49:44.505] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:49:44.507] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:49:45.612] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 21:49:45.617] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 21:49:46.717] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 21:49:46.722] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 21:49:47.816] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 21:49:47.816] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 21:49:48.917] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 21:49:48.920] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 21:49:49.921] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.97
[2025-05-09 21:49:49.922] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.97
[2025-05-09 21:49:50.932] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.64
[2025-05-09 21:49:50.932] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.64
[2025-05-09 21:49:51.975] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 21:49:51.978] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 21:49:53.064] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 21:49:53.076] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 21:49:54.157] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 21:49:54.167] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 21:49:55.251] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.93
[2025-05-09 21:49:55.256] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.93
[2025-05-09 21:49:56.362] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 21:49:56.373] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 21:49:57.428] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 21:49:57.428] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 21:49:58.537] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:49:58.539] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:49:59.637] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.93
[2025-05-09 21:49:59.638] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.93
[2025-05-09 21:50:00.736] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 21:50:00.743] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 21:50:01.925] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 21:50:01.927] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 21:50:02.927] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.69
[2025-05-09 21:50:02.927] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.69
[2025-05-09 21:50:04.026] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.97
[2025-05-09 21:50:04.028] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.97
[2025-05-09 21:50:05.114] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:50:05.116] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:50:06.217] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:50:06.219] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:50:07.296] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.88
[2025-05-09 21:50:07.298] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.88
[2025-05-09 21:50:08.389] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 21:50:08.391] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 21:50:09.429] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.95
[2025-05-09 21:50:09.430] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.95
[2025-05-09 21:50:10.471] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 21:50:10.472] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 21:50:11.485] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.89
[2025-05-09 21:50:11.485] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.89
[2025-05-09 21:50:12.584] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 21:50:12.587] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 21:50:13.680] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:50:13.692] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:50:14.780] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.54
[2025-05-09 21:50:14.781] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.54
[2025-05-09 21:50:15.858] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 21:50:15.861] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 21:50:16.961] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 21:50:16.961] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 21:50:18.055] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 21:50:18.064] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 21:50:19.153] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 21:50:19.159] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 21:50:20.240] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.7
[2025-05-09 21:50:20.248] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.7
[2025-05-09 21:50:21.331] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.89
[2025-05-09 21:50:21.334] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.89
[2025-05-09 21:50:22.434] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 21:50:22.448] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 21:50:23.450] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.88
[2025-05-09 21:50:23.452] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.88
[2025-05-09 21:50:24.453] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:50:24.454] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:50:25.467] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 21:50:25.468] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 21:50:26.473] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:50:26.474] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:50:27.562] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:50:27.562] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 21:50:28.666] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 21:50:28.667] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 21:50:29.754] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.88
[2025-05-09 21:50:29.755] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.88
[2025-05-09 21:50:30.961] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 21:50:30.970] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 21:50:31.972] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.95
[2025-05-09 21:50:31.974] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.95
[2025-05-09 21:50:33.048] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 21:50:33.048] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 21:50:34.144] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.98
[2025-05-09 21:50:34.146] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.98
[2025-05-09 21:50:35.237] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.88
[2025-05-09 21:50:35.240] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.88
[2025-05-09 21:50:36.339] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.97
[2025-05-09 21:50:36.340] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.97
[2025-05-09 21:50:37.424] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 21:50:37.427] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 21:50:38.480] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.87
[2025-05-09 21:50:38.481] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.87
[2025-05-09 21:50:39.481] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.86
[2025-05-09 21:50:39.482] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.86
[2025-05-09 21:50:40.492] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:50:40.494] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 21:50:41.529] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.57
[2025-05-09 21:50:41.531] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.57
[2025-05-09 21:50:42.531] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.69
[2025-05-09 21:50:42.532] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.69
[2025-05-09 21:50:43.532] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.88
[2025-05-09 21:50:43.534] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.88
[2025-05-09 21:50:44.584] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.94
[2025-05-09 21:50:44.597] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.94
[2025-05-09 21:50:45.674] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.87
[2025-05-09 21:50:45.675] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.87
[2025-05-09 21:50:46.780] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 21:50:46.797] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 21:50:47.871] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.88
[2025-05-09 21:50:47.888] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.88
[2025-05-09 21:50:48.964] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 21:50:48.971] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 21:50:50.049] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 21:50:50.053] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 21:50:51.080] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.89
[2025-05-09 21:50:51.081] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.89
[2025-05-09 21:50:52.139] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.93
[2025-05-09 21:50:52.152] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.93
[2025-05-09 21:50:53.224] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 21:50:53.225] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
