[2025-05-11 15:58:44.405] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-11 16:20:25.747] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-11 16:20:25.747] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-11 16:20:26.751] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-11 16:20:26.751] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-11 16:20:27.832] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-11 16:20:27.833] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-11 16:22:01.857] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-11 16:22:01.858] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-11 16:22:02.289] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:22:02.289] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:22:03.372] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-11 16:22:03.373] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-11 16:22:04.481] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-11 16:22:04.483] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-11 16:22:05.562] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-11 16:22:05.562] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-11 16:22:06.668] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-11 16:22:06.669] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-11 16:22:07.751] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:22:07.752] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:22:08.762] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-11 16:22:08.763] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-11 16:22:09.773] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:22:09.773] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:22:10.830] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-11 16:22:10.830] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-11 16:22:11.913] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-11 16:22:11.914] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-11 16:22:13.000] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-11 16:22:13.000] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-11 16:22:14.146] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-11 16:22:14.146] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-11 16:22:15.205] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-11 16:22:15.205] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-11 16:22:16.287] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-11 16:22:16.288] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-11 16:22:17.328] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:22:17.328] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:22:18.333] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-11 16:22:18.334] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-11 16:22:19.325] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:22:19.326] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:22:20.353] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-11 16:22:20.354] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-11 16:22:21.355] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-11 16:22:21.356] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-11 16:22:22.370] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-11 16:22:22.371] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-11 16:22:23.376] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-11 16:22:23.376] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-11 16:22:24.387] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-11 16:22:24.388] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-11 16:22:25.393] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-11 16:22:25.394] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-11 16:22:26.440] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-11 16:22:26.441] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-11 16:22:27.413] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-11 16:22:27.414] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-11 16:22:28.424] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-11 16:22:28.424] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-11 16:22:29.537] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:22:29.538] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:22:30.632] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-11 16:22:30.633] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-11 16:22:31.698] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-11 16:22:31.698] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-11 16:22:32.838] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-11 16:22:32.839] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-11 16:22:33.903] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-11 16:22:33.904] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-11 16:22:34.944] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-11 16:22:34.945] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-11 16:22:35.956] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:22:35.958] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:22:36.988] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-11 16:22:36.988] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-11 16:22:37.987] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-11 16:22:37.987] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-11 16:22:38.992] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.88
[2025-05-11 16:22:38.993] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.88
[2025-05-11 16:22:40.029] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-11 16:22:40.029] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-11 16:22:41.133] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-11 16:22:41.134] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-11 16:22:42.276] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-11 16:22:42.276] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-11 16:22:43.307] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-11 16:22:43.308] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-11 16:22:44.425] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-11 16:22:44.425] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-11 16:22:45.506] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-11 16:22:45.507] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-11 16:22:46.709] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-11 16:22:46.710] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-11 16:25:50.069] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-11 16:25:50.070] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-11 16:25:51.161] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-11 16:25:51.162] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-11 16:25:52.256] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-11 16:25:52.258] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-11 16:25:53.280] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-11 16:25:53.281] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-11 16:26:28.859] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-11 16:26:28.860] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-11 16:26:29.947] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-11 16:26:29.948] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-11 16:26:31.071] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-11 16:26:31.072] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-11 16:26:52.564] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-11 16:26:52.564] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-11 16:26:53.670] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-11 16:26:53.671] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-11 16:26:54.862] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-11 16:26:54.864] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-11 16:27:53.693] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:27:53.694] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:27:54.784] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-11 16:27:54.785] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-11 16:27:55.878] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-11 16:27:55.879] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-11 16:29:36.708] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-11 16:29:36.709] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-11 16:29:37.820] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-11 16:29:37.823] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-11 16:29:38.912] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-11 16:29:38.912] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-11 16:29:40.000] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-11 16:29:40.001] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-11 16:29:41.077] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-11 16:29:41.079] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-11 16:29:42.079] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-11 16:29:42.083] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-11 16:29:43.077] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-11 16:29:43.080] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-11 16:29:44.167] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-11 16:29:44.168] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-11 16:29:45.265] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-11 16:29:45.268] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-11 16:29:46.360] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:29:46.363] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:29:47.461] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-11 16:29:47.464] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-11 16:29:48.541] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:29:48.541] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.84
[2025-05-11 16:29:49.577] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-11 16:29:49.579] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-11 16:29:50.644] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-11 16:29:50.649] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-11 16:29:51.729] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-11 16:29:51.730] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-11 16:29:52.825] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-11 16:29:52.827] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-11 16:29:53.903] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-11 16:29:53.904] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-11 16:29:54.957] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.7
[2025-05-11 16:29:54.968] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.7
[2025-05-11 16:29:56.062] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-11 16:29:56.066] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-11 16:29:57.068] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-11 16:29:57.069] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-11 16:29:58.121] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-11 16:29:58.122] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-11 16:29:59.212] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:29:59.213] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:30:00.323] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-11 16:30:00.324] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-11 16:30:01.344] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-11 16:30:01.353] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-11 16:30:02.422] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-11 16:30:02.427] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-11 16:30:03.578] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-11 16:30:03.581] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-11 16:30:04.577] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-11 16:30:04.579] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-11 16:30:05.671] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-11 16:30:05.678] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-11 16:30:06.797] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-11 16:30:06.799] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-11 16:30:07.857] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-11 16:30:07.858] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-11 16:30:08.964] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-11 16:30:08.968] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-11 16:30:09.971] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:30:09.974] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:30:11.087] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-11 16:30:11.089] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.87
[2025-05-11 16:30:12.079] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-11 16:30:12.081] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-11 16:30:13.155] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-11 16:30:13.157] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-11 16:30:14.241] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-11 16:30:14.245] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.88
[2025-05-11 16:30:15.351] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-11 16:30:15.353] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-11 16:30:16.442] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-11 16:30:16.444] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-11 16:30:17.571] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-11 16:30:17.572] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.77
[2025-05-11 16:30:18.571] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-11 16:30:18.573] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.94
[2025-05-11 16:30:19.613] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.88
[2025-05-11 16:30:19.614] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.88
[2025-05-11 16:30:20.705] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-11 16:30:20.708] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-11 16:30:21.804] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-11 16:30:21.806] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-11 16:30:22.906] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-11 16:30:22.910] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-11 16:30:24.002] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-11 16:30:24.004] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-11 16:30:25.070] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-11 16:30:25.072] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.78
[2025-05-11 16:30:26.077] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-11 16:30:26.078] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.82
[2025-05-11 16:30:27.169] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-11 16:30:27.175] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-11 16:30:28.292] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-11 16:30:28.294] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-11 16:30:29.373] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-11 16:30:29.375] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-11 16:30:30.460] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-11 16:30:30.461] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-11 16:30:31.558] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:30:31.560] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-11 16:30:32.605] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:30:32.608] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:30:33.572] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:30:33.577] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:30:34.634] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:30:34.636] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.81
[2025-05-11 16:30:35.715] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-11 16:30:35.717] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.72
[2025-05-11 16:30:36.733] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-11 16:30:36.737] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-11 16:30:37.822] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-11 16:30:37.824] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-11 16:30:38.933] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-11 16:30:38.935] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-11 16:30:40.009] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-11 16:30:40.011] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.94
[2025-05-11 16:30:41.085] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-11 16:30:41.086] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-11 16:30:42.080] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:30:42.082] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-11 16:30:43.093] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-11 16:30:43.095] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-11 16:30:44.129] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-11 16:30:44.137] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-11 16:30:45.109] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
