[2025-05-09 11:04:39.065] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.91
[2025-05-09 21:49:17.645] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-09 21:49:17.646] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-09 21:49:18.789] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-09 21:49:18.793] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-09 21:49:19.840] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-09 21:49:19.842] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-09 21:49:20.942] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-09 21:49:20.942] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-09 21:49:22.034] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-09 21:49:22.035] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.86
[2025-05-09 21:49:23.131] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-09 21:49:23.132] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-09 21:49:24.214] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-09 21:49:24.215] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-09 21:49:25.306] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-09 21:49:25.306] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-09 21:49:26.348] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-09 21:49:26.348] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-09 21:49:27.390] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.7
[2025-05-09 21:49:27.390] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.7
[2025-05-09 21:49:28.475] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-09 21:49:28.476] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-09 21:49:29.569] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-09 21:49:29.569] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-09 21:49:30.694] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-09 21:49:30.695] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-09 21:49:31.759] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-09 21:49:31.760] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-09 21:49:32.874] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-09 21:49:32.875] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-09 21:49:33.867] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-09 21:49:33.868] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-09 21:49:34.892] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-09 21:49:34.894] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.89
[2025-05-09 21:49:35.936] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-09 21:49:35.937] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-09 21:49:37.036] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-09 21:49:37.036] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-09 21:49:38.169] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-09 21:49:38.170] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-09 21:49:39.262] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-09 21:49:39.262] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-09 21:49:40.345] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-09 21:49:40.347] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-09 21:49:41.408] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-09 21:49:41.411] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-09 21:49:42.410] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-09 21:49:42.414] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-09 21:49:43.399] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-09 21:49:43.399] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-09 21:49:44.511] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-09 21:49:44.512] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-09 21:49:45.619] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-09 21:49:45.620] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-09 21:49:46.726] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.7
[2025-05-09 21:49:46.727] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.7
[2025-05-09 21:49:47.823] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-09 21:49:47.823] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-09 21:49:48.938] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-09 21:49:48.941] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-09 21:49:49.928] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-09 21:49:49.930] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-09 21:49:50.937] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-09 21:49:50.938] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-09 21:49:51.984] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-09 21:49:51.985] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-09 21:49:53.106] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-09 21:49:53.107] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-09 21:49:54.172] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-09 21:49:54.173] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-09 21:49:55.262] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-09 21:49:55.263] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-09 21:49:56.382] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-09 21:49:56.383] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.73
[2025-05-09 21:49:57.444] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-09 21:49:57.445] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-09 21:49:58.545] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-09 21:49:58.547] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.89
[2025-05-09 21:49:59.642] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-09 21:49:59.642] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-09 21:50:00.757] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.71
[2025-05-09 21:50:00.761] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.71
[2025-05-09 21:50:01.944] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-09 21:50:01.946] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-09 21:50:02.931] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-09 21:50:02.931] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-09 21:50:04.038] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-09 21:50:04.040] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-09 21:50:05.118] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-09 21:50:05.118] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-09 21:50:06.223] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-09 21:50:06.225] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.72
[2025-05-09 21:50:07.303] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-09 21:50:07.303] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-09 21:50:08.394] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-09 21:50:08.394] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-09 21:50:09.443] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-09 21:50:09.447] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-09 21:50:10.475] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.88
[2025-05-09 21:50:10.476] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.88
[2025-05-09 21:50:11.505] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-09 21:50:11.508] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.73
[2025-05-09 21:50:12.590] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-09 21:50:12.590] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-09 21:50:13.696] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-09 21:50:13.696] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-09 21:50:14.784] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-09 21:50:14.785] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-09 21:50:15.867] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-09 21:50:15.868] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-09 21:50:16.965] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-09 21:50:16.965] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-09 21:50:18.077] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-09 21:50:18.078] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-09 21:50:19.181] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-09 21:50:19.183] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-09 21:50:20.261] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-09 21:50:20.262] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-09 21:50:21.342] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-09 21:50:21.343] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.75
[2025-05-09 21:50:22.470] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-09 21:50:22.475] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-09 21:50:23.458] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-09 21:50:23.459] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-09 21:50:24.458] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-09 21:50:24.458] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-09 21:50:25.474] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-09 21:50:25.475] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-09 21:50:26.478] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-09 21:50:26.479] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-09 21:50:27.567] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-09 21:50:27.567] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-09 21:50:28.685] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-09 21:50:28.689] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-09 21:50:29.762] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-09 21:50:29.763] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.79
[2025-05-09 21:50:30.987] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-09 21:50:30.989] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-09 21:50:31.991] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-09 21:50:31.992] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.76
[2025-05-09 21:50:33.050] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-09 21:50:33.051] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.95
[2025-05-09 21:50:34.150] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-09 21:50:34.151] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.81
[2025-05-09 21:50:35.243] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-09 21:50:35.244] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.78
[2025-05-09 21:50:36.343] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-09 21:50:36.344] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.79
[2025-05-09 21:50:37.428] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-09 21:50:37.429] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.85
[2025-05-09 21:50:38.486] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-09 21:50:38.486] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.86
[2025-05-09 21:50:39.488] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.95
[2025-05-09 21:50:39.489] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.95
[2025-05-09 21:50:40.497] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-09 21:50:40.497] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.83
[2025-05-09 21:50:41.540] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-09 21:50:41.543] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.82
[2025-05-09 21:50:42.536] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-09 21:50:42.537] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-09 21:50:43.538] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-09 21:50:43.538] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.76
[2025-05-09 21:50:44.604] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-09 21:50:44.606] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.77
[2025-05-09 21:50:45.680] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-09 21:50:45.681] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-09 21:50:46.802] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.7
[2025-05-09 21:50:46.802] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.7
[2025-05-09 21:50:47.907] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-09 21:50:47.910] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.87
[2025-05-09 21:50:48.984] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-09 21:50:48.985] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-09 21:50:50.068] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-09 21:50:50.071] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.9
[2025-05-09 21:50:51.091] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-09 21:50:51.093] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.93
[2025-05-09 21:50:52.165] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-09 21:50:52.167] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.83
[2025-05-09 21:50:53.232] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-09 21:50:53.233] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-09 21:50:54.337] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-09 21:50:54.341] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-09 21:50:55.429] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.88
[2025-05-09 21:50:55.430] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.88
[2025-05-09 21:50:56.508] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-09 21:50:56.509] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.91
[2025-05-09 21:50:57.582] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-09 21:50:57.583] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.92
[2025-05-09 21:50:58.596] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-09 21:50:58.599] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.85
[2025-05-09 21:50:59.792] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-09 21:50:59.792] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.74
[2025-05-09 21:51:00.880] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-09 21:51:00.880] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-09 21:51:01.984] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-09 21:51:01.984] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.8
[2025-05-09 21:51:03.069] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-09 21:51:03.070] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.93
[2025-05-09 21:51:04.090] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-09 21:51:04.091] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.75
[2025-05-09 21:51:05.168] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-09 21:51:05.168] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.9
[2025-05-09 21:51:06.249] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-09 21:51:06.250] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.84
[2025-05-09 21:51:07.337] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-09 21:51:07.338] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.74
[2025-05-09 21:51:08.469] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-09 21:51:08.474] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.92
[2025-05-09 21:51:09.545] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-09 21:51:09.546] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:True | confidence:0.71
[2025-05-09 21:51:10.594] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-09 21:51:10.595] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.8
[2025-05-09 21:51:11.646] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.71
[2025-05-09 21:51:11.647] [ALERT] [INTRUSION_DETECTION] :: intrusion_detected:False | confidence:0.71
